"PROBEID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"205526_s_at",0.112909565369031,6.09537754590077,1.86559072523459,0.066185970064069,0.646970890057938,-4.05439317983214
"204132_s_at",0.144877035624211,7.26217770026518,1.86518928594732,0.0662429746330126,0.646970890057938,-4.05498778023086
"205003_at",0.162765726806491,8.67033324841447,1.86507047411786,0.0662598538869752,0.646970890057938,-4.05516373905201
"203306_s_at",0.14771345551304,7.79685346203451,1.86428714708262,0.0663712294735351,0.646970890057938,-4.05632358652123
"219480_at",-0.0958944807689797,6.2423578880971,-1.86400768050609,0.0664110028861205,0.646970890057938,-4.05673727872773
"214399_s_at",-0.100895806455608,4.58271329691035,-1.86386523804821,0.0664312828696014,0.646970890057938,-4.05694811393044
"209350_s_at",-0.0815289826470194,7.59180104754542,-1.86363442882656,0.0664641549654298,0.646970890057938,-4.05728971409521
"205619_s_at",-0.0730091453537671,3.39352045402632,-1.86353691408569,0.0664780472288254,0.646970890057938,-4.05743402564642
"219114_at",-0.0925827355932594,7.60106316385137,-1.86331195027696,0.0665101056108452,0.646970890057938,-4.05776692273128
"208668_x_at",0.0910797409013622,10.5559422483973,1.86324142405877,0.0665201585990113,0.646970890057938,-4.05787127868802
"220777_at",0.133046116401912,5.78868193083175,1.86319172665367,0.0665272433620997,0.646970890057938,-4.05794481263437
"216737_at",0.0540470007626017,2.984730630525,1.86299997672384,0.0665545847974556,0.646970890057938,-4.05822851587428
"212584_at",0.0817011859392132,7.11536227406957,1.8627987738182,0.0665832842816553,0.646970890057938,-4.05852617726738
"207717_s_at",-0.0755531432491656,3.2688638973655,-1.86226732971122,0.0666591392558868,0.646970890057938,-4.05931226267663
"219227_at",-0.135603672160438,5.28557920500068,-1.86219434791848,0.0666695618878232,0.646970890057938,-4.05942019806382
"211970_x_at",0.0762972693031934,12.0107480717102,1.86214297202457,0.066676899772849,0.646970890057938,-4.05949617745215
"208964_s_at",0.172933997584057,8.65950034041214,1.86195402323004,0.0667038926778839,0.646970890057938,-4.05977559620324
"208738_x_at",0.113834519906995,9.54705729473745,1.86183130345613,0.0667214291378937,0.646970890057938,-4.05995706149444
"219243_at",-0.126079875407393,5.61392988742368,-1.86159677108194,0.0667549542224111,0.646970890057938,-4.06030383402088
"213251_at",0.22891148019335,7.67712682184908,1.86144905589471,0.0667760765457646,0.646970890057938,-4.06052222127493
"211903_s_at",-0.10020550377916,4.3175545400658,-1.86140094069292,0.0667829579237196,0.646970890057938,-4.06059335312206
"204695_at",-0.126128322629409,4.76274576797107,-1.86139793081206,0.0667833884130514,0.646970890057938,-4.06059780277116
"212464_s_at",-0.190491624707358,7.84723367943755,-1.860974210404,0.0668440144669251,0.646970890057938,-4.06122414466493
"209579_s_at",0.12514125746394,7.57305379535877,1.86079382010895,0.0668698388062699,0.646970890057938,-4.06149075833395
"201750_s_at",-0.122542247154805,6.78441870386744,-1.86071614560631,0.0668809611264789,0.646970890057938,-4.06160555278015
"218311_at",0.226517071339839,5.19740901719346,1.86054937759168,0.0669048461242802,0.646970890057938,-4.0618520032912
"210830_s_at",0.29621575872544,8.71935192106194,1.86038164413177,0.0669288766279376,0.646970890057938,-4.06209986067736
"214507_s_at",-0.129346948951104,6.61105254711917,-1.86000755399544,0.0669824971635752,0.646970890057938,-4.06265257667227
"221872_at",-0.0675810565460191,3.96895052864691,-1.85994298786408,0.0669917554590118,0.646970890057938,-4.06274796272679
"214630_at",-0.128567944130977,7.22245061129471,-1.85986042715847,0.0670035956073902,0.646970890057938,-4.06286992856402
"219290_x_at",0.0954910962452038,6.41477959473568,1.85959872785885,0.067041137900667,0.646970890057938,-4.06325650157342
"208100_x_at",-0.129301687347032,7.21461403592609,-1.8592923646253,0.0670851099568316,0.646970890057938,-4.06370898895071
"221095_s_at",-0.101422330744948,6.67083257805105,-1.85918055223807,0.0671011643305864,0.646970890057938,-4.06387411523113
"219036_at",0.0929087345048112,6.21749049141553,1.85917022253875,0.0671026476641717,0.646970890057938,-4.06388936984568
"212850_s_at",0.268774778173119,8.09641058306957,1.85907945670911,0.0671156827235049,0.646970890057938,-4.06402340706553
"201942_s_at",-0.199224472540939,5.2492742412485,-1.85891032015115,0.0671399784345562,0.646970890057938,-4.06427316163829
"204009_s_at",0.209162800350333,8.69749398729217,1.85850527536915,0.0671981913530621,0.646970890057938,-4.06487118643424
"204072_s_at",0.206336717360339,8.51517108209333,1.85845411948487,0.067205546477599,0.646970890057938,-4.06494670682311
"215724_at",-0.082081638717403,3.74108756841084,-1.85835986047503,0.0672191006834361,0.646970890057938,-4.06508585462276
"204240_s_at",-0.147749951574751,5.16365967199744,-1.85827098249931,0.0672318832142994,0.646970890057938,-4.0652170530236
"217924_at",-0.165477103053213,6.27137478030586,-1.85811018072543,0.0672550150977377,0.646970890057938,-4.0654544084712
"201674_s_at",0.0880657723883758,8.50243914324266,1.85781733620835,0.0672971589593669,0.646970890057938,-4.06588662183072
"208479_at",-0.114728958871434,5.7459101134303,-1.85776157718825,0.0673051858697392,0.646970890057938,-4.06596891047103
"214361_s_at",-0.135903830363429,5.40871515692066,-1.85773806014268,0.0673085715580937,0.646970890057938,-4.06600361604652
"220885_s_at",-0.091176143765721,5.17522317784494,-1.85771898811987,0.0673113174130784,0.646970890057938,-4.06603176153611
"209511_at",-0.0927175153673563,7.81056562595403,-1.85763372729904,0.0673235938140619,0.646970890057938,-4.06615758182648
"214790_at",0.16691664628533,3.84992096374187,1.85756851763827,0.0673329843897181,0.646970890057938,-4.06625380893324
"215604_x_at",0.132389308898958,7.4642036777466,1.85728267464711,0.0673741604519575,0.646970890057938,-4.06667557966057
"216044_x_at",0.100592325175974,8.92418087303092,1.85680149394223,0.067443522951744,0.646970890057938,-4.06738544685585
"217310_s_at",-0.111035516389759,4.7894160771586,-1.85656098530005,0.0674782149035866,0.646970890057938,-4.06774019841641
"201773_at",0.131918333920555,7.98400374428028,1.85623506389746,0.0675252510631064,0.646970890057938,-4.06822086885673
"206209_s_at",-0.150075642113016,6.96900033656454,-1.85600737239923,0.0675581272682205,0.646970890057938,-4.06855662470225
"202887_s_at",0.310401922979592,7.42351326006103,1.85591084484391,0.0675720688674937,0.646970890057938,-4.06869895397796
"204061_at",0.136452819471366,4.39066911273339,1.85579408050886,0.0675889365206778,0.646970890057938,-4.06887111343376
"53987_at",0.0541271403203449,6.69575992761356,1.85571744119481,0.067600009677912,0.646970890057938,-4.06898410657775
"219271_at",-0.100418868831148,6.80656825545032,-1.85558724799995,0.0676188240089064,0.646970890057938,-4.06917604732368
"201407_s_at",0.188972459961755,5.7623983169166,1.85540523949673,0.0676451335870443,0.646970890057938,-4.06944435801626
"219573_at",0.152492434938528,6.50273626092782,1.8553253593754,0.0676566830824233,0.646970890057938,-4.06956210713788
"219606_at",0.0704699196587093,3.47237836993623,1.85512687541515,0.0676853881263136,0.646970890057938,-4.06985466738366
"216551_x_at",-0.087265336119124,7.01377695336633,-1.85507083001307,0.0676934953469596,0.646970890057938,-4.06993727180751
"204720_s_at",0.197435773455284,10.6932634320672,1.85465436129062,0.0677537649810411,0.646970890057938,-4.07055102866995
"217816_s_at",0.122714872815557,9.09962030723961,1.85452301398815,0.0677727823656263,0.646970890057938,-4.07074457186588
"201029_s_at",0.237728627215031,8.91299924966767,1.85438296847036,0.0677930640766817,0.646970890057938,-4.07095091860612
"202792_s_at",-0.0884722393448545,6.55552297498274,-1.85431834850455,0.0678024242058623,0.646970890057938,-4.07104612667151
"220460_at",0.340567876008844,7.89529528476549,1.85411349868196,0.0678321036455096,0.646970890057938,-4.07134792334869
"AFFX-HUMISGF3A/M97935_MB_at",-0.120457282163324,5.89684490045187,-1.85407364769971,0.067837878678405,0.646970890057938,-4.07140663067785
"201013_s_at",0.0993929860845011,7.58990924893494,1.85400304958676,0.0678481104668248,0.646970890057938,-4.07151063103808
"205017_s_at",-0.151795499790319,7.03869640168206,-1.85393051574438,0.0678586241503143,0.646970890057938,-4.07161747930382
"201163_s_at",0.316524007802657,7.52763321352104,1.8538904869458,0.0678644268569717,0.646970890057938,-4.07167644339177
"204934_s_at",-0.120005812141572,5.5846100548299,-1.85388900256404,0.0678646420458595,0.646970890057938,-4.0716786299261
"212586_at",0.10511399003494,8.14106867259282,1.85359175257473,0.067907745536504,0.646970890057938,-4.0721164556925
"213140_s_at",0.157577491630628,7.92807942738056,1.85356804747044,0.0679111839449588,0.646970890057938,-4.07215136874258
"203391_at",-0.0858861955501666,8.62583155044466,-1.85334576269062,0.0679434333068411,0.647001506143735,-4.07247873199966
"215219_at",-0.0843975167138256,3.89147962780434,-1.85249198463862,0.0680674200978311,0.647869776692752,-4.07373578236801
"221829_s_at",0.163487230192018,8.67698802195243,1.85231763958808,0.0680927620614111,0.647869776692752,-4.07399241376055
"209690_s_at",-0.103443446830495,5.37318944867071,-1.8514823620216,0.0682142839249208,0.648400329877756,-4.07522162164345
"216313_at",-0.0749843664626089,3.33686478571864,-1.85147721469909,0.0682150333564582,0.648400329877756,-4.07522919499191
"205867_at",-0.0864819483173109,4.90119353088414,-1.85108742414017,0.0682718055343627,0.648400329877756,-4.07580264627791
"206409_at",-0.158874169200372,6.02263159949393,-1.85089311816556,0.068300120601806,0.648400329877756,-4.07608846469799
"204742_s_at",0.201394097003154,6.96850710183437,1.85077410142432,0.0683174690793178,0.648400329877756,-4.0762635216265
"203771_s_at",-0.180357061796565,5.35262362564582,-1.85040433988297,0.0683713909747207,0.648400329877756,-4.07680732487488
"221211_s_at",-0.0562939176899375,3.16133120285338,-1.85025335848472,0.0683934186846648,0.648400329877756,-4.07702934326806
"213261_at",0.132045172931357,7.32180439440385,1.8501253353549,0.0684121015219385,0.648400329877756,-4.07721758882012
"205045_at",-0.116685529568541,5.96740040425234,-1.84996818217542,0.0684350412592396,0.648400329877756,-4.07744865137778
"207641_at",-0.112171635884072,7.23620273161625,-1.84975818856057,0.0684657042205178,0.648400329877756,-4.0777573779585
"219846_at",0.0709885261592111,4.08109331266918,1.84949412695692,0.0685042784750808,0.648400329877756,-4.07814554933667
"206555_s_at",0.1395030126084,6.36920233963079,1.84944871796832,0.0685109136809313,0.648400329877756,-4.0782122957058
"207875_at",-0.0660106471661388,3.31770928250427,-1.84847845188318,0.0686528188398368,0.648400329877756,-4.07963813371701
"206441_s_at",-0.0817651974235387,7.23479062356219,-1.84843967122276,0.0686584957829509,0.648400329877756,-4.07969510929245
"202907_s_at",0.138075058908026,7.08684604553834,1.84840832712164,0.0686630844062253,0.648400329877756,-4.07974115848122
"208546_x_at",-0.0744246948150264,4.10100017254224,-1.84829775304433,0.0686792739659975,0.648400329877756,-4.07990360282795
"218774_at",-0.0919225599108531,5.65719961870288,-1.84820845351976,0.0686923509774447,0.648400329877756,-4.08003478640173
"211083_s_at",-0.0985292003788683,4.33870241364897,-1.84818289586146,0.0686960940222989,0.648400329877756,-4.08007233029631
"220702_at",0.0629335247187353,4.70357464932971,1.84814670439618,0.0687013947332667,0.648400329877756,-4.08012549433325
"210037_s_at",-0.0842475961010809,4.47987441094402,-1.84791543754324,0.0687352748763068,0.648445440333931,-4.0804651955598
"212367_at",0.173702392319933,8.26579793399647,1.84744535642191,0.0688041840502842,0.648775149168724,-4.08115556719835
"202017_at",0.238912702381494,8.69998107400562,1.84727988323906,0.0688284545453872,0.648775149168724,-4.08139854748987
"203492_x_at",0.124886087116962,6.36395160150989,1.8470386127928,0.0688638553444226,0.648797777431586,-4.08175279341157
"214364_at",-0.106585015001427,5.93104457454231,-1.84686670775638,0.0688890877082588,0.648797777431586,-4.08200516819231
"204417_at",0.144624982393763,8.10902703028625,1.84653775045995,0.0689373939539509,0.648927353998631,-4.08248805382716
"210275_s_at",0.125529901757192,10.5416302938635,1.84615814144944,0.0689931735393094,0.648927353998631,-4.08304519705854
"213746_s_at",-0.11173268547033,6.66176681297754,-1.84614575093871,0.0689949948334558,0.648927353998631,-4.08306338059611
"205206_at",0.160131287383166,8.24705879828034,1.84598019173157,0.0690193344243035,0.648927353998631,-4.08330633446188
"204464_s_at",-0.105422633907707,4.82627168578032,-1.84533063247439,0.0691148985706616,0.649551786102933,-4.0842593579567
"217700_at",-0.134046955020398,6.61420984396694,-1.84481479258784,0.0691908687536852,0.649830561356019,-4.08501597699124
"212827_at",-0.0817617244340241,5.37151048787928,-1.84472923270968,0.0692034763306275,0.649830561356019,-4.08514145547782
"218797_s_at",-0.0959110772368588,6.98289258038326,-1.84453537447018,0.0692320492150603,0.649830561356019,-4.0854257405123
"212652_s_at",0.117144380220624,7.52859798217029,1.8442948261074,0.0692675175384905,0.649889723499025,-4.08577845756357
"214003_x_at",0.0930044319826564,11.2670424767382,1.84324037006656,0.0694231745852684,0.650620910182545,-4.08732412586678
"209411_s_at",-0.12335635771849,7.49584554583893,-1.84297784638534,0.0694619734584021,0.650620910182545,-4.08770882190233
"204632_at",-0.0842290458388018,8.31441032735256,-1.84273503224534,0.0694978756026293,0.650620910182545,-4.08806459245746
"203430_at",0.133269245902167,6.53368181235546,1.84265039131309,0.0695103941433096,0.650620910182545,-4.08818859825486
"204195_s_at",-0.0947177789420763,5.21070954126865,-1.84247893635023,0.0695357584229304,0.650620910182545,-4.08843977801758
"201982_s_at",-0.104974908234841,5.21152027113571,-1.8423306256352,0.0695577051043358,0.650620910182545,-4.08865703484867
"205487_s_at",-0.107064201356686,4.59640122565655,-1.84229815507202,0.0695625107989667,0.650620910182545,-4.0887045981175
"222118_at",-0.0773517888674289,3.85946204957672,-1.84218652301093,0.0695790346436747,0.650620910182545,-4.08886811237974
"210942_s_at",-0.124630877751292,5.26951314397378,-1.84152903885443,0.0696764226149035,0.651226603607766,-4.08983098973
"202608_s_at",-0.109244013097562,6.28422494543363,-1.84135473821906,0.0697022595523278,0.651226603607766,-4.09008619933108
"209688_s_at",0.0946657444323789,7.04887297862823,1.84083184111736,0.0697798178378632,0.65167798863416,-4.09085169157322
"35685_at",-0.0623718043517094,9.23733352996203,-1.8404823584862,0.0698316948789895,0.651812399986317,-4.09136320635698
"206504_at",-0.0745626151334635,3.17921801788291,-1.8403408243711,0.0698527133315678,0.651812399986317,-4.09157033585516
"216039_at",0.172361795512889,4.91644389437146,1.83902016544758,0.0700490927796116,0.652699252330935,-4.09350238094374
"212554_at",0.247736224407827,10.2732436242998,1.83876497610129,0.0700870922255429,0.652699252330935,-4.09387556478257
"213584_s_at",-0.1026275763665,5.83301481459439,-1.83833410324294,0.0701512913514419,0.652699252330935,-4.09450555963015
"209935_at",0.167522264872738,6.6400590318704,1.8383079599152,0.0701551882356809,0.652699252330935,-4.09454378049153
"216289_at",-0.127741018347304,6.75370144321583,-1.83816931700613,0.0701758571657987,0.652699252330935,-4.09474646467685
"217480_x_at",-0.111558810279731,6.00080729905542,-1.83815530821465,0.0701779458847542,0.652699252330935,-4.09476694358277
"209348_s_at",-0.126908625368967,6.66560841047075,-1.83809545970359,0.070186869919126,0.652699252330935,-4.09485443221564
"216454_at",-0.0781292227963064,4.30205407979914,-1.8380865999669,0.0701881910786357,0.652699252330935,-4.09486738347017
"202551_s_at",0.173466110972703,7.03127146816095,1.83785823798091,0.0702222514938204,0.652699252330935,-4.09520118611939
"206792_x_at",0.130353709744334,9.74901856908693,1.83761973393347,0.0702578393890847,0.652699252330935,-4.09554977409738
"220709_at",-0.089390869617187,4.78848704623394,-1.83753853046486,0.0702699594463004,0.652699252330935,-4.0956684486099
"202747_s_at",-0.167877940594551,9.1712963624811,-1.83718958866902,0.0703220608335917,0.652911033981218,-4.09617835495794
"207719_x_at",0.201026984409247,8.06797110484444,1.83621555009295,0.0704676682694441,0.653822236924961,-4.09760125291692
"215600_x_at",0.132403815666173,8.53607382265898,1.83614058031891,0.0704788858364563,0.653822236924961,-4.09771074252184
"202700_s_at",-0.133971103233761,7.39537284993629,-1.83538896041116,0.0705914317969481,0.654593788901954,-4.09880822484984
"208712_at",-0.117082940878897,5.72670109201199,-1.83467817069178,0.070698002355977,0.655309312187286,-4.0998457190262
"203512_at",-0.0783077204128126,8.16214688661849,-1.83447372338714,0.0707286806102029,0.655321076938524,-4.10014407108844
"217326_x_at",-0.101376744332343,3.96353372610101,-1.83416134193784,0.070775576403358,0.655483029507908,-4.10059987513011
"201437_s_at",0.23982428318548,5.63542935842737,1.83322400112637,0.0709164495617982,0.656276973386953,-4.10196715717365
"210817_s_at",0.127474403810313,8.27099658055074,1.83300582728512,0.0709492726123435,0.656276973386953,-4.10228531370245
"52078_at",-0.066116550641965,9.30445498580173,-1.83300326622361,0.0709496579854225,0.656276973386953,-4.10228904822237
"210825_s_at",0.0871431640613523,11.4440285477918,1.83270530606321,0.0709945051945486,0.656419319190924,-4.10272349954117
"215694_at",-0.0665212405580839,3.74206800445408,-1.83236715941701,0.0710454297806048,0.656513398520167,-4.10321646964148
"215634_at",0.144107555576734,5.1751067963127,1.83204934771565,0.0710933198114901,0.656513398520167,-4.1036797200737
"215452_x_at",0.100971239348016,8.07475219939911,1.83185130286509,0.071123176220529,0.656513398520167,-4.10396835893508
"201692_at",-0.0985601594887289,6.9759290220044,-1.8317601579543,0.071136920369978,0.656513398520167,-4.10410118796539
"204430_s_at",0.166516246735304,5.62470832389639,1.83145085116719,0.0711835786992931,0.656513398520167,-4.10455190871578
"207792_at",-0.0903539513404468,4.55280927100169,-1.83128023492722,0.071209326787171,0.656513398520167,-4.10480050095022
"216032_s_at",-0.0680212163981153,8.58233266968244,-1.83118519497211,0.0712236728645483,0.656513398520167,-4.10493896761403
"201791_s_at",0.14465862332532,7.50952556826146,1.83086542028469,0.0712719599293752,0.656513398520167,-4.10540481007734
"222332_at",-0.0678803223434348,3.34972082201596,-1.83069248968288,0.071298084449854,0.656513398520167,-4.10565670218209
"215307_at",0.156831248906991,6.13797376357143,1.83068440828074,0.0712993054983083,0.656513398520167,-4.10566847309667
"203226_s_at",-0.103036422712062,8.27973256034297,-1.83044749532927,0.0713351093151194,0.656571764092857,-4.106013526479
"220110_s_at",-0.0977687284677806,4.33199257627376,-1.82932415521076,0.0715050805909783,0.656854579168355,-4.10764907838418
"206516_at",-0.0883247392493489,5.07889169248858,-1.82920469076353,0.0715231765336706,0.656854579168355,-4.10782296242833
"221413_at",-0.0898394597928576,5.69421551182786,-1.82899254710173,0.0715553205542899,0.656854579168355,-4.10813171876738
"213212_x_at",0.158798285430198,5.70390612022653,1.82896293711835,0.0715598080218105,0.656854579168355,-4.10817481093076
"206808_at",-0.0556104741637191,3.4089941653805,-1.82889886547068,0.0715695190472403,0.656854579168355,-4.10826805389498
"218683_at",0.164384454540587,7.18188243984882,1.8286563207414,0.0716062903492896,0.656854579168355,-4.1086210008473
"208645_s_at",0.0739488124882364,11.4179727275303,1.82864018008402,0.0716087379349557,0.656854579168355,-4.10864448696973
"200636_s_at",0.0980814785698101,8.20494420695839,1.82815645556523,0.0716821228974049,0.656854579168355,-4.10934826397007
"212765_at",0.141912217657737,9.95563499898709,1.82811927658522,0.0716877658550033,0.656854579168355,-4.10940234924746
"206305_s_at",-0.0820923791276149,4.55493327524776,-1.82811734380371,0.0716880592192082,0.656854579168355,-4.10940516089058
"206278_at",-0.137541549426615,6.7253122914346,-1.82810394646682,0.0716900927405394,0.656854579168355,-4.10942465010261
"208535_x_at",-0.0925561437070979,6.0715852207146,-1.827626291959,0.0717626252973251,0.657034800346456,-4.11011941436037
"212524_x_at",-0.0898492276613876,4.29866904920824,-1.82705790372671,0.0718490158763283,0.657034800346456,-4.11094594205182
"219102_at",-0.0869121976702543,5.930276207361,-1.82684870801228,0.0718808338843598,0.657034800346456,-4.11125008824547
"216708_x_at",-0.102930086837446,4.2375327768741,-1.82659935349557,0.0719187753135778,0.657034800346456,-4.1116125799275
"205319_at",-0.0707062101046572,3.93044751018289,-1.82627111486586,0.071968745170678,0.657034800346456,-4.1120896794944
"204311_at",0.23842513243665,8.5192146078339,1.82617134742094,0.0719839391567368,0.657034800346456,-4.11223467769742
"208794_s_at",0.163879706073086,8.17392231450425,1.82570542464378,0.0720549319335008,0.657034800346456,-4.11291173820692
"211999_at",0.147604891056691,10.361554325531,1.82436761103307,0.0722591004104585,0.657034800346456,-4.11485493610692
"212076_at",0.0777635994375769,7.95492151327091,1.82375609132701,0.0723525875438861,0.657034800346456,-4.11574275447528
"214090_at",-0.0695288295636787,3.36534041184894,-1.82348780440029,0.0723936342706847,0.657034800346456,-4.11613217547586
"209022_at",0.183316887568434,8.44143143653806,1.82313087568845,0.0724482729763231,0.657034800346456,-4.11665018132039
"209625_at",-0.11441541930188,6.33799881749549,-1.82307048942168,0.0724575203242359,0.657034800346456,-4.1167378101155
"218568_at",0.127502666396534,8.10892954519773,1.82268741058389,0.0725162067013903,0.657034800346456,-4.11729364974442
"221959_at",-0.101150082332643,6.5647796811014,-1.82246744489755,0.0725499226494795,0.657034800346456,-4.11761276820945
"202444_s_at",-0.123026391243148,5.82823425583392,-1.82210045080699,0.0726062040133674,0.657034800346456,-4.11814511350626
"204084_s_at",0.11292432860228,5.51888340027664,1.82204873255658,0.0726141383371334,0.657034800346456,-4.11822012597844
"218053_at",0.209648712428113,7.6946542593588,1.82187878759986,0.0726402154415783,0.657034800346456,-4.11846660177032
"206374_at",-0.101239714990223,8.29119698407684,-1.82181392344877,0.0726501705466729,0.657034800346456,-4.11856067058212
"221667_s_at",0.117115061014175,9.26122349709439,1.82172048333126,0.0726645133874656,0.657034800346456,-4.11869617622874
"209979_at",-0.122976813356956,6.92517468904485,-1.82166410521673,0.0726731684415196,0.657034800346456,-4.1187779320277
"220418_at",-0.136570650976043,4.10751602572949,-1.82160763680647,0.0726818382211493,0.657034800346456,-4.11885981649549
"204367_at",0.110209152236107,6.22720494664833,1.82142525940021,0.072709845124464,0.657034800346456,-4.1191242652328
"203378_at",0.138439837504895,5.89076117298662,1.82100898985903,0.0727738036078934,0.657034800346456,-4.11972777062956
"215164_at",0.106952258854171,5.62474165360602,1.82049229329947,0.0728532577663105,0.657034800346456,-4.12047670268904
"212656_at",-0.0813102918421693,7.66829383138309,-1.82016659289472,0.0729033790412066,0.657034800346456,-4.12094869522183
"200045_at",-0.0861250901732511,8.37923593864877,-1.81974698216365,0.0729679944209951,0.657034800346456,-4.12155666745776
"217199_s_at",-0.107590724499125,5.26228368294401,-1.81941831864033,0.0730186383512003,0.657034800346456,-4.12203277894705
"217671_at",0.0925747912684454,7.17402135643415,1.81937617550247,0.0730251343323409,0.657034800346456,-4.1220938231419
"202101_s_at",-0.192538117470382,5.96576298620074,-1.81918331020008,0.0730548689238985,0.657034800346456,-4.12237317172261
"221295_at",-0.14137885171816,6.04347997627758,-1.81903361068473,0.0730779554947497,0.657034800346456,-4.12258998013024
"216588_at",-0.0511606328579006,2.97321441137528,-1.81894843734639,0.0730910935966682,0.657034800346456,-4.12271332874318
"204449_at",0.0861482813838723,4.47673108610989,1.81879803506324,0.0731142981691894,0.657034800346456,-4.1229311297222
"201843_s_at",0.26041944469668,5.34168050098429,1.81865152901558,0.0731369075335927,0.657034800346456,-4.12314327295604
"216718_at",-0.05370580301883,3.3598929093268,-1.81838936658652,0.0731773800010006,0.657034800346456,-4.12352285036421
"208226_x_at",-0.091542640302424,5.50756152276692,-1.818279319831,0.0731943745219627,0.657034800346456,-4.12368216926963
"212726_at",0.112084786464713,7.18076253450274,1.81737431257671,0.0733342598627579,0.657034800346456,-4.1249920551994
"203695_s_at",0.112265808725389,7.65554440691821,1.8173290950934,0.0733412548999716,0.657034800346456,-4.12505748657605
"201132_at",0.205027718880272,7.7250796497813,1.81711587804167,0.0733742465801027,0.657034800346456,-4.1253659999011
"202258_s_at",0.106439367038004,7.32440682504134,1.81679522083781,0.073423886114261,0.657034800346456,-4.12582991211718
"218932_at",0.128495609958177,6.82350204082285,1.8166728118902,0.073442843100661,0.657034800346456,-4.12600698844455
"208239_at",-0.0804161927155809,4.22481265414527,-1.81667161550045,0.0734430284009448,0.657034800346456,-4.12600871908473
"216336_x_at",0.202884127916256,9.71767629343962,1.81621952339222,0.073513077678601,0.657034800346456,-4.12666262076576
"218247_s_at",0.132700823923259,4.40785479931706,1.81610651650938,0.0735305962091705,0.657034800346456,-4.12682605004381
"219720_s_at",-0.0824315203401129,5.3753907914275,-1.81603731297029,0.0735413259873002,0.657034800346456,-4.12692612692024
"201687_s_at",0.141879372336144,7.86515317002089,1.81594788772266,0.0735551930100464,0.657034800346456,-4.12705544182517
"206788_s_at",0.123083105936108,5.99868432344461,1.81589515868769,0.0735633706359491,0.657034800346456,-4.1271316888704
"212088_at",-0.0796719001641915,7.72410155876782,-1.81588627139377,0.0735647490208657,0.657034800346456,-4.12714453984702
"221135_s_at",-0.0989310511704318,5.29039476444547,-1.81585408695032,0.0735697408840293,0.657034800346456,-4.12719107789797
"214886_s_at",-0.106468561606109,4.39229739339214,-1.81559004902824,0.0736107043034415,0.657034800346456,-4.12757284344866
"220266_s_at",-0.140109767136376,5.52016961980678,-1.81552970232975,0.0736200692949493,0.657034800346456,-4.1276600901801
"218075_at",-0.079107571461134,7.43036792231482,-1.81541240457618,0.073638275165862,0.657034800346456,-4.12782966692602
"208847_s_at",0.0875482132059142,7.76913269585131,1.81501909928377,0.0736993478043678,0.657034800346456,-4.12839819463464
"208306_x_at",-0.163540053420782,7.74742464750769,-1.81475020434167,0.0737411262751783,0.657034800346456,-4.12878682206517
"221603_at",-0.0983984614673865,5.47784445002714,-1.81466440894933,0.0737544605491231,0.657034800346456,-4.12891080923077
"221517_s_at",0.129808429453292,6.27472768327754,1.81463420863874,0.0737591547441584,0.657034800346456,-4.12895445194296
"210570_x_at",-0.226141425917382,7.75254756766567,-1.81460125316309,0.0737642774737335,0.657034800346456,-4.12900207542332
"200648_s_at",0.27137598414253,10.2179005205139,1.81454468199577,0.0737730718123894,0.657034800346456,-4.12908382378942
"AFFX-r2-Hs18SrRNA-5_at",0.556181425407472,5.23144594462498,1.81444161988482,0.0737890957061502,0.657034800346456,-4.12923274818506
"203704_s_at",0.120710863124559,4.19342106570598,1.81391197379332,0.0738714898731862,0.657034800346456,-4.12999796532117
"204175_at",-0.119392975319104,6.72945198241353,-1.81387831863584,0.0738767280171602,0.657034800346456,-4.13004658253669
"217399_s_at",-0.0812156714617762,5.37832703825176,-1.81363451991007,0.0739146825092295,0.657034800346456,-4.13039874259863
"200016_x_at",0.103794238867247,11.6642618857744,1.8135585432302,0.0739265138553228,0.657034800346456,-4.13050847999467
"211845_at",-0.105688995320079,4.28165756192985,-1.81347021544111,0.0739402705449347,0.657034800346456,-4.13063605161102
"210651_s_at",-0.0874781202560158,6.68726961845517,-1.8134620992126,0.0739415347212963,0.657034800346456,-4.13064777358111
"35201_at",0.0965475822056687,7.54794419842456,1.81317570911916,0.0739861541316305,0.657034800346456,-4.13106136613349
"208280_at",-0.0842933574607665,3.7146561437767,-1.81312426571643,0.0739941713642172,0.657034800346456,-4.13113565233047
"205370_x_at",0.124354084212383,9.46430377093125,1.8131149751984,0.073995619328701,0.657034800346456,-4.13114906798438
"213466_at",-0.122008177108325,5.79910284945154,-1.81294506809752,0.0740221042026556,0.657034800346456,-4.13139440563311
"205592_at",-0.117010149411878,6.21950946362729,-1.81286999198896,0.0740338094781626,0.657034800346456,-4.13150280534029
"214504_at",-0.104966096869304,4.80969507432085,-1.81284497278549,0.0740377106184537,0.657034800346456,-4.13153892877874
"203719_at",-0.0808688851645423,6.85338296495745,-1.81257741809026,0.074079440036679,0.657034800346456,-4.13192520391161
"212937_s_at",-0.11204364171124,5.26252640949557,-1.81254843179757,0.0740839620890773,0.657034800346456,-4.13196704904808
"204088_at",-0.0950311513688824,6.49201500010167,-1.81216751803761,0.0741434085489735,0.657034800346456,-4.13251688727891
